Ezr 1:1
Γεδηλ N---GSM--- Γεδηλ

Ezr 2:57
υἱοὶ N2--NPM--- υἱός
Σαφατια N---GSM--- Σαφατια
υἱοὶ N2--NPM--- υἱός
Ατιλ N---GSM--- Ατιλ
υἱοὶ N2--NPM--- υἱός
Φαχεραθ-ασεβωιν N---GSM--- Φαχεραθ-ασεβωιν
υἱοὶ N2--NPM--- οἱός
Ημι N---GSM--- Ημι

Ezr 2:58
πάντες A3--NPM--- πᾶς
οἱ RA--NPM--- ὁ
ναθινιν N---NPM--- ναθινιν
καὶ C--------- καί
υἱοὶ N2--NPM--- υἱός
Αβδησελμα N---GSM--- Αβδησελμα
τριακόσιοι A1A-NPM--- τριακόσιοι
ἐνενήκοντα M--------- ἐνενήκοντα
δύο M--------- δύο

Ezr 2:59
καὶ C--------- καί
οὗτοι RD--NPM--- οὗτος
οἱ RA--NPM--- ὁ
ἀναβάντες VZ--AAPNPM βαίνω ἀνα
ἀπὸ P--------- ἀπό
Θελμελεθ N---GS---- Θελμελεθ
Θελαρησα N---GS---- Θελαρησα
Χαρουβ N---GS---- Χαρουβ
Ηδαν N---GS---- Ηδαν
Εμμηρ N---GS---- Εμμηρ
καὶ C--------- καί
οὐκ D--------- οὐ
ἠδυνάσθησαν VSI-API3P- δύναμαι
τοῦ RA--GSN--- ὁ
ἀναγγεῖλαι VA--AAN--- ἀγγέλλω ἀνα
οἶκον N2--ASM--- οἶκος
πατριᾶς N1A-GSF--- πατριά
αὐτῶν RD--GPM--- αὐτός
καὶ C--------- καί
σπέρμα N3M-ASN--- σπέρμα
αὐτῶν RD--GPM--- αὐτός
εἰ C--------- εἰ
ἐξ P--------- ἐκ
Ισραηλ N---GSM--- Ἰσραήλ
εἰσίν V9--PAI3P- εἰμί

Ezr 2:60
υἱοὶ N2--NPM--- υἱός
Δαλαια N---GSM--- Δαλαια
υἱοὶ N2--NPM--- υἱός
Βουα N---GSM--- Βουα
υἱοὶ N2--NPM--- υἱός
Τωβια N---GSM--- Τωβια
υἱοὶ N2--NPM--- υἱός
Νεκωδα N---GSM--- Νεκωδα
ἑξακόσιοι A1A-NPM--- ἑξακόσιοι
πεντήκοντα M--------- πεντήκοντα
δύο M--------- δύο

Ezr 2:61
καὶ C--------- καί
ἀπὸ P--------- ἀπό
τῶν RA--GPM--- ὁ
υἱῶν N2--GPM--- υἱός
τῶν RA--GPM--- ὁ
ἱερέων N3V-GPM--- ἱερεύς
υἱοὶ N2--NPM--- υἱός
Χαβια N---GSM--- Χαβια
υἱοὶ N2--NPM--- υἱός
Ακους N---GSM--- Ακους
υἱοὶ N2--NPM--- υἱός
Βερζελλαι N---GSM--- Βερζελλαι
ὃς RR--NSM--- ὅς
ἔλαβεν VBI-AAI3S- λαμβάνω
ἀπὸ P--------- ἀπό
θυγατέρων N3--GPF--- θυγάτηρ
Βερζελλαι N---GSM--- Βερζελλαι
τοῦ RA--GSM--- ὁ
Γαλααδίτου N1M-GSM--- Γαλααδίτης
γυναῖκα N3K-ASF--- γυνή
καὶ C--------- καί
ἐκλήθη VCI-API3S- καλέω
ἐπὶ P--------- ἐπί
τῷ RA--DSN--- ὁ
ὀνόματι N3M-DSN--- ὄνομα
αὐτῶν RD--GPM--- αὐτός

Ezr 2:62
οὗτοι RD--NPM--- οὗτος
ἐζήτησαν VAI-AAI3P- ζητέω
γραφὴν N1--ASF--- γραφή
αὐτῶν RD--GPM--- αὐτός
οἱ RA--NPM--- ὁ
μεθωεσιμ N---NPM--- μεθωεσιμ
καὶ C--------- καί
οὐχ D--------- οὐ
εὑρέθησαν VC--API3P- εὑρίσκω
καὶ C--------- καί
ἠγχιστεύθησαν VCI-API3P- ἀγχιστεύω
ἀπὸ P--------- ἀπό
τῆς RA--GSF--- ὁ
ἱερατείας N1A-GSF--- ἱερατεία

Ezr 2:63
καὶ C--------- καί
εἶπεν VBI-AAI3S- εἶπον
Αθερσαθα N---NSM--- Αθερσαθα
αὐτοῖς RD--DPM--- αὐτός
τοῦ RA--GSN--- ὁ
μὴ D--------- μή
φαγεῖν VB--AAN--- ἐσθίω
ἀπὸ P--------- ἀπό
τοῦ RA--GSM--- ὁ
ἁγίου A1A-GSM--- ἅγιος
τῶν RA--GPM--- ὁ
ἁγίων A1A-GPM--- ἅγιος
ἕως C--------- ἕως
ἀναστῇ VH--AAS3S- ἵστημι ἀνα
ἱερεὺς N3V-NSM--- ἱερεύς
τοῖς RA--DPM--- ὁ
φωτίζουσιν V1--PAI3P- φωτίζω
καὶ C--------- καί
τοῖς RA--DPM--- ὁ
τελείοις A1A-DPM--- τέλειος

Ezr 2:64
πᾶσα A1S-NSF--- πᾶς
δὲ X--------- δέ
ἡ RA--NSF--- ὁ
ἐκκλησία N1A-NSF--- ἐκκλησία
ὡς C--------- ὡς
εἷς M---NSM--- εἷς
τέσσαρες A3--NPM--- τέσσαρες
μυριάδες N3D-NPF--- μυριάς
δισχίλιοι A1A-NPM--- δισχίλιοι
τριακόσιοι A1A-NPM--- τριακόσιοι
ἑξήκοντα M--------- ἑξήκοντα

Ezr 2:65
χωρὶς D--------- χωρίς
δούλων N2--GPM--- δοῦλος
αὐτῶν RD--GPM--- αὐτός
καὶ C--------- καί
παιδισκῶν N2--GPF--- παιδίσκος
αὐτῶν RD--GPF--- αὐτός
οὗτοι RD--NPM--- οὗτος
ἑπτακισχίλιοι A1A-NPM--- ἑπτακισχίλιοι
τριακόσιοι A1A-NPM--- τριακόσιοι
τριάκοντα M--------- τριάκοντα
ἑπτά M--------- ἑπτά
καὶ C--------- καί
οὗτοι RD--NPM--- οὗτος
ᾄδοντες V1--PAPNPM ᾄδω
καὶ C--------- καί
ᾄδουσαι V1--PAPNPF ᾄδω
διακόσιοι A1A-NPM--- διακόσιοι

Ezr 2:66
ἵπποι N2--NPM--- ἵππος
αὐτῶν RD--GPM--- αὐτός
ἑπτακόσιοι A1A-NPM--- ἑπτακόσιοι
τριάκοντα M--------- τριάκοντα
ἕξ M--------- ἕξ
ἡμίονοι N2--NPM--- ἡμίονος
αὐτῶν RD--GPM--- αὐτός
διακόσιοι A1A-NPM--- διακόσιοι
τεσσαράκοντα M--------- τεσσαράκοντα
πέντε M--------- πέντε

Ezr 2:67
κάμηλοι N2--NPM--- κάμηλος
αὐτῶν RD--GPM--- αὐτός
τετρακόσιοι A1A-NPM--- τετρακόσιοι
τριάκοντα M--------- τριάκοντα
πέντε M--------- πέντε
ὄνοι N2--NPM--- ὄνος
αὐτῶν RD--GPM--- αὐτός
ἑξακισχίλιοι A1A-NPM--- ἑξακισχίλιοι
ἑπτακόσιοι A1A-NPM--- ἑπτακόσιοι
εἴκοσι M--------- εἴκοσι

Ezr 2:68
καὶ C--------- καί
ἀπὸ P--------- ἀπό
ἀρχόντων N3--GPM--- ἄρχων
πατριῶν N1A-GPF--- πατριά
ἐν P--------- ἐν
τῷ RA--DSN--- ὁ
ἐλθεῖν VB--AAN--- ἔρχομαι
αὐτοὺς RD--APM--- αὐτός
εἰς P--------- εἰς
οἶκον N2--ASM--- οἶκος
κυρίου N2--GSM--- κύριος
τὸν RA--ASM--- ὁ
ἐν P--------- ἐν
Ιερουσαλημ N---DSF--- Ἰερουσαλήμ
ἡκουσιάσαντο VAI-AMI3P- ἑκουσιάζομαι
εἰς P--------- εἰς
οἶκον N2--ASM--- οἶκος
τοῦ RA--GSM--- ὁ
θεοῦ N2--GSM--- θεός
τοῦ RA--GSN--- ὁ
στῆσαι VA--AAN--- ἵστημι
αὐτὸν RD--ASM--- αὐτός
ἐπὶ P--------- ἐπί
τὴν RA--ASF--- ὁ
ἑτοιμασίαν N1A-ASF--- ἑτοιμασία
αὐτοῦ RD--GSM--- αὐτός

Ezr 2:69
ὡς C--------- ὡς
ἡ RA--NSF--- ὁ
δύναμις N3I-NSF--- δύναμις
αὐτῶν RD--GPM--- αὐτός
ἔδωκαν VAI-AAI3P- δίδωμι
εἰς P--------- εἰς
θησαυρὸν N2--ASM--- θησαυρός
τοῦ RA--GSN--- ὁ
ἔργου N2N-GSN--- ἔργον
χρυσίον N2N-ASN--- χρυσίον
καθαρόν A1A-ASM--- καθαρός
μναῖ N1A-NPF--- μνᾶ
ἓξ M--------- ἕξ
μυριάδες N3D-NPF--- μυριάς
καὶ C--------- καί
χίλιαι A1A-NPF--- χίλιοι
καὶ C--------- καί
ἀργύριον N2N-ASN--- ἀργύριον
μναῖ N1A-NPF--- μνᾶ
πεντακισχίλιαι A1A-NPF--- πεντακισχίλιοι
καὶ C--------- καί
κοθωνοι A1A-APM--- κοθωνος
τῶν RA--GPM--- ὁ
ἱερέων N3V-GPM--- ἱερεύς
ἑκατόν M--------- ἑκατόν

Ezr 2:70
καὶ C--------- καί
ἐκάθισαν VAI-AAI3P- ἵζω κατα
οἱ RA--NPM--- ὁ
ἱερεῖς N3V-NPM--- ἱερεύς
καὶ C--------- καί
οἱ RA--NPM--- ὁ
Λευῖται N1M-NPM--- Λευείτης
καὶ C--------- καί
οἱ RA--NPM--- ὁ
ἀπὸ P--------- ἀπό
τοῦ RA--GSM--- ὁ
λαοῦ N2--GSM--- λαός
καὶ C--------- καί
οἱ RA--NPM--- ὁ
ᾄδοντες V1--PAPNPM ᾄδω
καὶ C--------- καί
οἱ RA--NPM--- ὁ
πυλωροὶ N2--NPM--- πυλωρός
καὶ C--------- καί
οἱ RA--NPM--- ὁ
ναθινιμ N---NPM--- ναθινιμ
ἐν P--------- ἐν
πόλεσιν N3I-DPF--- πόλις
αὐτῶν RD--GPM--- αὐτός
καὶ C--------- καί
πᾶς A3--NSM--- πᾶς
Ισραηλ N---NSM--- Ἰσραήλ
ἐν P--------- ἐν
πόλεσιν N3I-DPF--- πόλις
αὐτῶν RD--GPM--- αὐτός

Ezr 3:1
καὶ C--------- καί
ἔφθασεν VAI-AAI3S- φθάνω
ὁ RA--NSM--- ὁ
μὴν N3--NSM--- μήν
ὁ RA--NSM--- ὁ
ἕβδομος A1--NSM--- ἕβδομος
καὶ C--------- καί
οἱ RA--NPM--- ὁ
υἱοὶ N2--NPM--- υἱός
Ισραηλ N---GSM--- Ἰσραήλ
ἐν P--------- ἐν
πόλεσιν N3I-DPF--- πόλις
αὐτῶν RD--GPM--- αὐτός
καὶ C--------- καί
συνήχθη VQI-API3S- ἄγω συν
ὁ RA--NSM--- ὁ
λαὸς N2--NSM--- λαός
ὡς C--------- ὡς
ἀνὴρ N3--NSM--- ἀνήρ
εἷς M---NSM--- εἷς
εἰς P--------- εἰς
Ιερουσαλημ N---ASF--- Ἰερουσαλήμ

Ezr 3:2
καὶ C--------- καί
ἀνέστη VHI-AAI3S- ἵστημι ἀνα
Ἰησοῦς N---NSM--- Ἰησοῦς
ὁ RA--NSM--- ὁ
τοῦ RA--GSM--- ὁ
Ιωσεδεκ N---GSM--- Ιωσεδεκ
καὶ C--------- καί
οἱ RA--NPM--- ὁ
ἀδελφοὶ N2--NPM--- ἀδελφός
αὐτοῦ RD--GSM--- αὐτός
ἱερεῖς N3V-NPM--- ἱερεύς
καὶ C--------- καί
Ζοροβαβελ N---NSM--- Ζοροβαβελ
ὁ RA--NSM--- ὁ
τοῦ RA--GSM--- ὁ
Σαλαθιηλ N---GSM--- Σαλαθιηλ
καὶ C--------- καί
οἱ RA--NPM--- ὁ
ἀδελφοὶ N2--NPM--- ἀδελφός
αὐτοῦ RD--GSM--- αὐτός
καὶ D--------- καί
ᾠκοδόμησαν VAI-AAI3P- οἰκοδομέω
τὸ RA--ASN--- ὁ
θυσιαστήριον N2N-ASN--- θυσιαστήριον
θεοῦ N2--GSM--- θεός
Ισραηλ N---GSM--- Ἰσραήλ
τοῦ RA--GSN--- ὁ
ἀνενέγκαι VA--AAN--- φέρω ἀνα
ἐπ' P--------- ἐπί
αὐτὸ RD--ASN--- αὐτός
ὁλοκαυτώσεις N3I-APF--- ὁλοκαύτωσις
κατὰ P--------- κατά
τὰ RA--APN--- ὁ
γεγραμμένα VP--XMPAPN γράφω
ἐν P--------- ἐν
νόμῳ N2--DSM--- νόμος
Μωυσῆ N1M-GSM--- Μωυσῆς
ἀνθρώπου N2--GSM--- ἄνθρωπος
τοῦ RA--GSM--- ὁ
θεοῦ N2--GSM--- θεός

Ezr 3:3
καὶ C--------- καί
ἡτοίμασαν VAI-AAI3P- ἑτοιμάζω
τὸ RA--ASN--- ὁ
θυσιαστήριον N2N-ASN--- θυσιαστήριον
ἐπὶ P--------- ἐπί
τὴν RA--ASF--- ὁ
ἑτοιμασίαν N1A-ASF--- ἑτοιμασία
αὐτοῦ RD--GSM--- αὐτός
ὅτι C--------- ὅτι
ἐν P--------- ἐν
καταπλήξει N3I-DSF--- κατάπληξις
ἐπ' P--------- ἐπί
αὐτοὺς RD--APM--- αὐτός
ἀπὸ P--------- ἀπό
τῶν RA--GPM--- ὁ
λαῶν N2--GPM--- λαός
τῶν RA--GPF--- ὁ
γαιῶν N1A-GPF--- γαῖα
καὶ C--------- καί
ἀνέβη VZI-AAI3S- βαίνω ἀνα
ἐπ' P--------- ἐπί
αὐτὸ RD--ASN--- αὐτός
ὁλοκαύτωσις N3I-NSF--- ὁλοκαύτωσις
τῷ RA--DSM--- ὁ
κυρίῳ N2--DSM--- κύριος
τὸ RA--ASN--- ὁ
πρωὶ D--------- πρωί
καὶ C--------- καί
εἰς P--------- εἰς
ἑσπέραν N1A-ASF--- ἑσπέρα

Ezr 3:4
καὶ C--------- καί
ἐποίησαν VAI-AAI3P- ποιέω
τὴν RA--ASF--- ὁ
ἑορτὴν N1--ASF--- ἑορτή
τῶν RA--GPF--- ὁ
σκηνῶν N1--GPF--- σκηνή
κατὰ P--------- κατά
τὸ RA--ASN--- ὁ
γεγραμμένον VP--XMPASN γράφω
καὶ C--------- καί
ὁλοκαυτώσεις N3I-APF--- ὁλοκαύτωσις
ἡμέραν N1A-ASF--- ἡμέρα
ἐν P--------- ἐν
ἡμέρᾳ N1A-DSF--- ἡμέρα
ἐν P--------- ἐν
ἀριθμῷ N2--DSM--- ἀριθμός
ὡς C--------- ὡς
ἡ RA--NSF--- ὁ
κρίσις N3I-NSF--- κρίσις
λόγον N2--ASM--- λόγος
ἡμέρας N1A-GSF--- ἡμέρα
ἐν P--------- ἐν
ἡμέρᾳ N1A-DSF--- ἡμέρα
αὐτοῦ RD--GSM--- αὐτός

Ezr 3:5
καὶ C--------- καί
μετὰ P--------- μετά
τοῦτο RD--ASN--- οὗτος
ὁλοκαυτώσεις N3I-NPF--- ὁλοκαύτωσις
ἐνδελεχισμοῦ N2--GSM--- ἐνδελεχισμός
καὶ C--------- καί
εἰς P--------- εἰς
τὰς RA--APF--- ὁ
νουμηνίας N1A-APF--- νουμηνία
καὶ C--------- καί
εἰς P--------- εἰς
πάσας A1S-APF--- πᾶς
ἑορτὰς N1--APF--- ἑορτή
τὰς RA--APF--- ὁ
ἡγιασμένας VT--XMPAPF ἁγιάζω
καὶ C--------- καί
παντὶ A3--DSM--- πᾶς
ἑκουσιαζομένῳ V1--PMPDSM ἑκουσιάζομαι
ἑκούσιον A1A-ASM--- ἑκούσιος
τῷ RA--DSM--- ὁ
κυρίῳ N2--DSM--- κύριος

Ezr 3:6
ἐν P--------- ἐν
ἡμέρᾳ N1A-DSF--- ἡμέρα
μιᾷ A1A-DSF--- εἷς
τοῦ RA--GSM--- ὁ
μηνὸς N3--GSM--- μήν
τοῦ RA--GSM--- ὁ
ἑβδόμου A1--GSM--- ἕβδομος
ἤρξαντο VAI-AMI3P- ἄρχω
ἀναφέρειν V1--PAN--- φέρω ἀνα
ὁλοκαυτώσεις N3I-APF--- ὁλοκαύτωσις
τῷ RA--DSM--- ὁ
κυρίῳ N2--DSM--- κύριος
καὶ C--------- καί
ὁ RA--NSM--- ὁ
οἶκος N2--NSM--- οἶκος
κυρίου N2--GSM--- κύριος
οὐκ D--------- οὐ
ἐθεμελιώθη VCI-API3S- θεμελιόω

Ezr 3:7
καὶ C--------- καί
ἔδωκαν VAI-AAI3P- δίδωμι
ἀργύριον N2N-ASN--- ἀργύριον
τοῖς RA--DPM--- ὁ
λατόμοις N2--DPM--- λατόμος
καὶ C--------- καί
τοῖς RA--DPM--- ὁ
τέκτοσιν N3N-DPM--- τέκτων
καὶ C--------- καί
βρώματα N3M-APN--- βρῶμα
καὶ C--------- καί
ποτὰ A1--APN--- ποτός
καὶ C--------- καί
ἔλαιον N2N-ASN--- ἔλαιον
τοῖς RA--DPM--- ὁ
Σηδανιν N---DPM--- Σηδανιν
καὶ C--------- καί
τοῖς RA--DPM--- ὁ
Σωριν N---DPM--- Σωριν
ἐνέγκαι VA--AAN--- φέρω
ξύλα N2N-APN--- ξύλον
κέδρινα A1--APN--- κέδρινος
ἀπὸ P--------- ἀπό
τοῦ RA--GSM--- ὁ
Λιβάνου N2--GSM--- Λιβάνος
πρὸς P--------- πρός
θάλασσαν N1S-ASF--- θάλασσα
Ιόππης N1M-GSM--- Ιόππη
κατ' P--------- κατά
ἐπιχώρησιν N3I-ASF--- ἐπιχώρησις
Κύρου N2--GSM--- Κῦρος
βασιλέως N3V-GSM--- βασιλεύς
Περσῶν N1M-GPM--- Πέρσης
ἐπ' P--------- ἐπί
αὐτούς RD--APM--- αὐτός

Ezr 3:8
καὶ C--------- καί
ἐν P--------- ἐν
τῷ RA--DSN--- ὁ
ἔτει N3E-DSN--- ἔτος
τῷ RA--DSN--- ὁ
δευτέρῳ A1A-DSN--- δεύτερος
τοῦ RA--GSN--- ὁ
ἐλθεῖν VB--AAN--- ἔρχομαι
αὐτοὺς RD--APM--- αὐτός
εἰς P--------- εἰς
οἶκον N2--ASM--- οἶκος
τοῦ RA--GSM--- ὁ
θεοῦ N2--GSM--- θεός
εἰς P--------- εἰς
Ιερουσαλημ N---ASF--- Ἰερουσαλήμ
ἐν P--------- ἐν
μηνὶ N3--DSM--- μήν
τῷ RA--DSM--- ὁ
δευτέρῳ A1A-DSM--- δεύτερος
ἤρξατο VAI-AMI3S- ἄρχω
Ζοροβαβελ N---NSM--- Ζοροβαβελ
ὁ RA--NSM--- ὁ
τοῦ RA--GSM--- ὁ
Σαλαθιηλ N---GSM--- Σαλαθιηλ
καὶ C--------- καί
Ἰησοῦς N---NSM--- Ἰησοῦς
ὁ RA--NSM--- ὁ
τοῦ RA--GSM--- ὁ
Ιωσεδεκ N---GSM--- Ιωσεδεκ
καὶ C--------- καί
οἱ RA--NPM--- ὁ
κατάλοιποι A1B-NPM--- κατάλοιπος
τῶν RA--GPM--- ὁ
ἀδελφῶν N2--GPM--- ἀδελφός
αὐτῶν RD--GPM--- αὐτός
οἱ RA--NPM--- ὁ
ἱερεῖς N3V-NPM--- ἱερεύς
καὶ C--------- καί
οἱ RA--NPM--- ὁ
Λευῖται N1M-NPM--- Λευείτης
καὶ C--------- καί
πάντες A3--NPM--- πᾶς
οἱ RA--NPM--- ὁ
ἐρχόμενοι V1--PMPNPM ἔρχομαι
ἀπὸ P--------- ἀπό
τῆς RA--GSF--- ὁ
αἰχμαλωσίας N1A-GSF--- αἰχμαλωσία
εἰς P--------- εἰς
Ιερουσαλημ N---ASF--- Ἰερουσαλήμ
καὶ C--------- καί
ἔστησαν VHI-AAI3P- ἵστημι
τοὺς RA--APM--- ὁ
Λευίτας N1M-APM--- Λευείτης
ἀπὸ P--------- ἀπό
εἰκοσαετοῦς A3H-GSM--- εἰκοσαετής
καὶ C--------- καί
ἐπάνω P--------- ἐπάνω
ἐπὶ P--------- ἐπί
τοὺς RA--APM--- ὁ
ποιοῦντας V2--PAPAPM ποιέω
τὰ RA--APN--- ὁ
ἔργα N2N-APN--- ἔργον
ἐν P--------- ἐν
οἴκῳ N2--DSM--- οἶκος
κυρίου N2--GSM--- κύριος

Ezr 3:9
καὶ C--------- καί
ἔστη VHI-AAI3S- ἵστημι
Ἰησοῦς N---NSM--- Ἰησοῦς
καὶ C--------- καί
οἱ RA--NPM--- ὁ
υἱοὶ N2--NPM--- υἱός
αὐτοῦ RD--GSM--- αὐτός
καὶ C--------- καί
οἱ RA--NPM--- ὁ
ἀδελφοὶ N2--NPM--- ἀδελφός
αὐτοῦ RD--GSM--- αὐτός
Καδμιηλ N---NSM--- Καδμιηλ
καὶ C--------- καί
οἱ RA--NPM--- ὁ
υἱοὶ N2--NPM--- υἱός
αὐτοῦ RD--GSM--- αὐτός
υἱοὶ N2--NPM--- υἱός
Ιουδα N---GSM--- Ἰουδά
ἐπὶ P--------- ἐπί
τοὺς RA--APM--- ὁ
ποιοῦντας V2--PAPAPM ποιέω
τὰ RA--APN--- ὁ
ἔργα N2N-APN--- ἔργον
ἐν P--------- ἐν
οἴκῳ N2--DSM--- οἶκος
τοῦ RA--GSM--- ὁ
θεοῦ N2--GSM--- θεός
υἱοὶ N2--NPM--- υἱός
Ηναδαδ N---GSM--- Ηναδαδ
υἱοὶ N2--NPM--- υἱός
αὐτῶν RD--GPM--- αὐτός
καὶ C--------- καί
ἀδελφοὶ N2--NPM--- ἀδελφός
αὐτῶν RD--GPM--- αὐτός
οἱ RA--NPM--- ὁ
Λευῖται N1M-NPM--- Λευείτης

Ezr 3:10
καὶ C--------- καί
ἐθεμελίωσαν VAI-AAI3P- θεμελιόω
τοῦ RA--GSN--- ὁ
οἰκοδομῆσαι VA--AAN--- οἰκοδομέω
τὸν RA--ASM--- ὁ
οἶκον N2--ASM--- οἶκος
κυρίου N2--GSM--- κύριος
καὶ C--------- καί
ἔστησαν VAI-AAI3P- ἵστημι
οἱ RA--NPM--- ὁ
ἱερεῖς N3V-NPM--- ἱερεύς
ἐστολισμένοι V1--PMPNPM στολίζω
ἐν P--------- ἐν
σάλπιγξιν N3G-DPF--- σάλπιγξ
καὶ C--------- καί
οἱ RA--NPM--- ὁ
Λευῖται N1M-NPM--- Λευείτης
υἱοὶ N2--NPM--- υἱός
Ασαφ N---GSM--- Ασαφ
ἐν P--------- ἐν
κυμβάλοις N2N-DPN--- κυμβάλον
τοῦ RA--GSN--- ὁ
αἰνεῖν V2--PAN--- αἰνέω
τὸν RA--ASM--- ὁ
κύριον N2--ASM--- κύριος
ἐπὶ P--------- ἐπί
χεῖρας N3--APF--- χείρ
Δαυιδ N---GSM--- Δαυίδ
βασιλέως N3V-GSM--- βασιλεύς
Ισραηλ N---GSM--- Ἰσραήλ

Ezr 3:11
καὶ C--------- καί
ἀπεκρίθησαν VCI-API3P- κρίνω ἀπο
ἐν P--------- ἐν
αἴνῳ N2--DSM--- αἶνος
καὶ C--------- καί
ἀνθομολογήσει VF--FAI3S- ὁμολογέω ἀντι
τῷ RA--DSM--- ὁ
κυρίῳ N2--DSM--- κύριος
ὅτι C--------- ὅτι
ἀγαθόν A1--ASM--- ἀγαθός
ὅτι C--------- ὅτι
εἰς P--------- εἰς
τὸν RA--ASM--- ὁ
αἰῶνα N3W-ASM--- αἰών
τὸ RA--NSN--- ὁ
ἔλεος N3E-NSN--- ἔλεος
αὐτοῦ RD--GSM--- αὐτός
ἐπὶ P--------- ἐπί
Ισραηλ N---ASM--- Ἰσραήλ
καὶ C--------- καί
πᾶς A3--NSM--- πᾶς
ὁ RA--NSM--- ὁ
λαὸς N2--NSM--- λαός
ἐσήμαινον V1I-IAI3P- σημαίνω
φωνὴν N1--ASF--- φωνή
μεγάλην A1--ASF--- μέγας
αἰνεῖν V2--PAN--- αἰνέω
τῷ RA--DSM--- ὁ
κυρίῳ N2--DSM--- κύριος
ἐπὶ P--------- ἐπί
θεμελιώσει N3I-DSF--- θεμελίωσις
οἴκου N2--GSM--- οἶκος
κυρίου N2--GSM--- κύριος

Ezr 3:12
καὶ C--------- καί
πολλοὶ A1--NPM--- πολύς
ἀπὸ P--------- ἀπό
τῶν RA--GPM--- ὁ
ἱερέων N3V-GPM--- ἱερεύς
καὶ C--------- καί
τῶν RA--GPM--- ὁ
Λευιτῶν N1M-GPM--- Λευείτης
καὶ C--------- καί
ἄρχοντες N3--NPM--- ἄρχων
τῶν RA--GPF--- ὁ
πατριῶν N1A-GPF--- πατριά
οἱ RA--NPM--- ὁ
πρεσβύτεροι A1A-NPM--- πρεσβύτερος
οἳ RR--NPM--- ὅς
εἴδοσαν VBI-AAI3P- ὁράω
τὸν RA--ASM--- ὁ
